date,Brazil,China,EU27 & UK,France,Germany,India,Italy,Japan,ROW,Russia,Spain,UK,US
2022-04-18,0.080952,11.702,1.64498,0.034345,0.509186,4.30611,0.115909,1.22205,9.34446,2.96781,0.068453,0.137889,3.54876
2022-04-19,0.076563,11.6747,2.3697,0.083286,0.656388,4.35466,0.223348,1.14232,9.52863,2.94521,0.0643,0.262067,3.89832
2022-04-20,0.080758,11.3572,2.39118,0.089562,0.652724,4.33397,0.257631,1.18657,9.52048,2.88392,0.060956,0.24223,3.61743
2022-04-21,0.079717,10.9207,2.35606,0.075856,0.669111,4.36591,0.271602,1.25664,9.79994,2.89636,0.080482,0.199728,3.63853
2022-04-22,0.074776,10.8239,2.07964,0.074973,0.574504,4.35707,0.224636,1.09198,9.44158,2.82728,0.094369,0.158679,3.67023
2022-04-23,0.076745,10.7297,1.54797,0.022772,0.447693,4.39881,0.168904,1.01244,9.25416,2.70778,0.056705,0.059095,3.44455
2022-04-24,0.085176,10.9207,1.53907,0.031997,0.46167,4.24209,0.119225,0.999865,8.90391,2.5239,0.090677,0.087813,3.15376
2022-04-25,0.078991,11.2754,2.53993,0.078222,0.780327,4.3964,0.161897,1.05275,9.56778,2.71116,0.14906,0.240068,3.36909
2022-04-26,0.076877,11.134,2.86659,0.092741,0.827004,4.41763,0.247406,1.27092,9.95847,2.62836,0.176279,0.281757,3.80719
2022-04-27,0.072207,11.0645,2.847,0.098738,0.820036,4.44007,0.236836,1.16088,9.74881,2.63569,0.184419,0.277448,3.81887
2022-04-28,0.064472,11.4143,2.65167,0.103739,0.773674,4.41009,0.190898,1.01229,9.69981,2.6451,0.146826,0.291197,3.55301
2022-04-29,0.063342,11.5011,2.64259,0.089226,0.779374,4.38115,0.19364,1.08081,9.50823,2.60737,0.141385,0.297909,3.53693
2022-04-30,0.069279,11.2034,2.16322,0.07414,0.655326,4.30877,0.15557,0.822512,9.13134,2.4933,0.09493,0.271289,3.37004
2022-05-01,0.069325,10.5082,2.01392,0.054681,0.633469,4.09305,0.139056,0.879784,8.75043,2.35071,0.083082,0.261607,3.32737
2022-05-02,0.067433,10.5726,2.41547,0.071035,0.733839,4.23022,0.263246,0.826837,9.2615,2.36966,0.084659,0.280803,3.27731
2022-05-03,0.079946,10.8198,2.61922,0.094547,0.809397,4.21091,0.312983,0.732404,9.62432,2.39545,0.09197,0.278488,3.85545
2022-05-04,0.083211,10.6241,2.71631,0.091242,0.822414,4.2621,0.312464,0.72426,9.81596,2.54242,0.091804,0.278195,4.09457
2022-05-05,0.070079,10.8482,2.65211,0.087437,0.806455,4.1733,0.291187,0.766512,9.9,2.57702,0.088417,0.275527,4.25674
2022-05-06,0.068478,11.0413,2.50029,0.084273,0.761947,4.33003,0.263083,0.908159,10.0162,2.52783,0.08073,0.254922,4.1993
2022-05-07,0.067685,11.2448,2.02327,0.061979,0.580815,4.35148,0.146158,0.894036,9.72896,2.39054,0.079604,0.270758,4.04829
2022-05-08,0.070216,11.4972,1.79508,0.045747,0.517999,4.18064,0.127273,0.834102,9.77583,2.34984,0.08675,0.208285,3.3699
2022-05-09,0.080132,11.6182,2.33166,0.081791,0.704843,4.23041,0.221722,1.17554,10.2693,2.27154,0.116767,0.192876,3.36771
2022-05-10,0.087284,11.5976,2.14071,0.082705,0.642705,4.17387,0.218527,1.10345,10.1638,2.34249,0.123395,0.138965,3.65248
2022-05-11,0.096981,11.8191,2.09573,0.072173,0.546677,4.18702,0.224848,1.16079,10.3132,2.48799,0.117885,0.16728,4.03728
2022-05-12,0.093566,11.7187,2.13233,0.086358,0.529931,4.10489,0.217865,1.24342,10.5183,2.45452,0.139002,0.187017,4.17989
2022-05-13,0.091901,11.4663,2.05358,0.081168,0.519324,4.06975,0.214823,1.28223,10.4292,2.42424,0.14529,0.120141,4.12522
2022-05-14,0.09277,11.2834,1.81192,0.059631,0.468285,4.04877,0.139898,0.991537,9.84976,2.28635,0.105471,0.224662,4.38203
2022-05-15,0.092271,11.1624,1.59381,0.046429,0.448103,3.93249,0.131522,0.917893,9.45107,2.25442,0.066496,0.177158,4.28964
2022-05-16,0.097808,10.8894,2.25702,0.08569,0.623868,4.0692,0.21943,1.15751,9.92945,2.43856,0.115052,0.201451,4.13437
2022-05-17,0.080752,10.7374,2.50966,0.084814,0.747645,4.18087,0.245079,1.19497,10.29,2.45468,0.140622,0.210247,4.3601
2022-05-18,0.077644,10.9074,2.31772,0.075387,0.671347,4.28888,0.213497,1.07061,10.3181,2.43791,0.155856,0.181348,4.14822
2022-05-19,0.077741,11.4817,2.28878,0.072875,0.611842,4.2621,0.214862,1.11426,10.3886,2.38848,0.135081,0.229777,4.49295
2022-05-20,0.08375,11.5307,2.29224,0.080355,0.600116,4.07397,0.225659,1.1843,10.3728,2.38096,0.13245,0.230892,4.44208
2022-05-21,0.098472,11.4766,1.56981,0.040762,0.362625,3.65124,0.152708,1.07854,9.95609,2.3814,0.096063,0.165576,4.44446
2022-05-22,0.096945,11.2422,1.78141,0.044271,0.523285,3.33577,0.12953,0.926781,9.73782,2.32236,0.093033,0.173997,4.24873
2022-05-23,0.095785,11.3375,2.24283,0.070788,0.566723,3.31015,0.235202,1.11272,10.2152,2.56837,0.105535,0.236746,4.10301
2022-05-24,0.090146,11.3684,2.20002,0.061681,0.588106,3.60773,0.258924,1.14253,10.0422,2.60496,0.113156,0.19107,4.12844
2022-05-25,0.09017,11.2216,2.09933,0.05922,0.533061,3.96117,0.280713,1.18132,9.9752,2.56386,0.104115,0.13213,4.05266
2022-05-26,0.097351,11.3169,1.63574,0.025725,0.300069,3.9848,0.279751,1.26093,10.2428,2.49447,0.081496,0.108013,3.95213
2022-05-27,0.101354,11.4302,1.68906,0.02626,0.313631,3.90318,0.288494,1.19801,10.2618,2.48892,0.078912,0.098599,4.23637
2022-05-28,0.096563,11.2963,1.53535,0.026163,0.319915,3.88516,0.205419,0.947914,9.63083,2.38729,0.080516,0.140003,4.07847
2022-05-29,0.092072,11.201,1.68348,0.032434,0.480447,3.77984,0.137302,0.930594,9.27652,2.33568,0.091524,0.123124,3.46814
2022-05-30,0.095427,11.183,2.57171,0.064259,0.692247,4.05696,0.248312,1.18762,10.2212,2.4566,0.154185,0.254888,3.49011
2022-05-31,0.089027,11.3349,2.70463,0.073609,0.744572,4.16619,0.280023,1.2329,10.3422,2.47131,0.171798,0.26863,4.02564
2022-06-01,0.128384,11.8665,2.64721,0.070486,0.75863,4.1936,0.266211,1.16899,10.5818,2.45179,0.157086,0.275054,4.96704
2022-06-02,0.124895,11.6079,2.43014,0.058939,0.685224,4.22102,0.199354,1.1605,10.8378,2.46435,0.163069,0.254736,5.07
2022-06-03,0.122602,11.0934,2.39067,0.06458,0.650409,4.20107,0.255931,1.20669,10.4034,2.47694,0.172358,0.204459,4.92349
2022-06-04,0.122127,11.312,1.94711,0.044847,0.520776,4.23395,0.205243,1.00181,9.66608,2.39145,0.136999,0.13996,4.50816
2022-06-05,0.128511,11.5946,1.8195,0.033918,0.503342,4.08524,0.183027,1.03642,9.42633,2.2927,0.120621,0.154876,4.05613
2022-06-06,0.125334,11.9838,2.0826,0.03892,0.435955,4.22692,0.284198,1.21727,10.0092,2.38151,0.132827,0.202712,4.02784
2022-06-07,0.126872,12.2185,2.55153,0.065035,0.65714,4.228,0.304676,1.15993,10.4105,2.37413,0.165869,0.244733,4.73893
2022-06-08,0.117852,12.4051,2.60671,0.077806,0.703148,4.16812,0.298276,1.18118,10.473,2.41342,0.152291,0.213323,4.93381
2022-06-09,0.109824,12.5917,2.50003,0.075196,0.677408,4.12476,0.281246,1.1854,10.435,2.37738,0.144709,0.204101,4.94363
2022-06-10,0.124426,12.6344,2.25529,0.066699,0.651996,4.2152,0.231889,1.23614,10.4275,2.38659,0.137942,0.129816,4.98716
2022-06-11,0.131066,12.5224,1.61699,0.030944,0.498658,4.13463,0.141224,1.15713,9.78199,2.27182,0.093524,0.078254,4.78527
2022-06-12,0.122067,11.9438,1.50141,0.029868,0.491911,4.05407,0.116417,0.975262,9.33777,2.17247,0.082095,0.081401,4.53971
2022-06-13,0.126521,12.3011,2.27643,0.069776,0.618104,4.31543,0.261609,1.18631,10.1829,2.20281,0.164141,0.176937,4.7464
2022-06-14,0.12913,12.5011,2.58683,0.068703,0.711961,4.39164,0.308473,1.30273,10.3991,2.34924,0.232575,0.227019,5.42951
2022-06-15,0.129113,12.9036,2.7458,0.070412,0.739504,4.25779,0.318605,1.2819,10.4766,2.34337,0.250725,0.238035,5.4477
2022-06-16,0.130633,13.0183,2.54694,0.075593,0.626603,4.11713,0.32698,1.25754,10.4492,2.33961,0.25373,0.232225,5.76209
2022-06-17,0.131344,13.1969,2.43229,0.074697,0.613871,4.01612,0.329571,1.27637,10.4099,2.35744,0.250704,0.145737,5.79446
2022-06-18,0.128093,13.3755,1.93271,0.064366,0.4866,3.95462,0.229137,1.16254,9.9817,2.24526,0.163325,0.159459,5.55157
2022-06-19,0.128244,13.4315,1.71882,0.026926,0.484075,3.80959,0.21599,1.08854,9.5246,2.25696,0.134755,0.118314,4.4259
2022-06-20,0.121014,13.4502,2.64764,0.059189,0.693001,3.66455,0.333195,1.36722,10.2282,2.49329,0.209753,0.218975,4.09913
2022-06-21,0.124155,13.93,2.7828,0.050053,0.770877,3.66554,0.343152,1.48563,10.7092,2.522,0.231875,0.257808,4.90213
2022-06-22,0.126211,14.09,2.95193,0.060361,0.836789,3.93365,0.36651,1.45382,10.65,2.52674,0.22811,0.258721,5.7057
2022-06-23,0.124479,13.8261,2.92182,0.060433,0.8024,4.10256,0.365945,1.4879,10.4221,2.46474,0.215133,0.262513,6.06462
2022-06-24,0.126157,13.9567,2.5294,0.057581,0.71431,4.08626,0.326845,1.53351,10.3037,2.42697,0.137912,0.235363,5.68963
2022-06-25,0.125876,14.0527,2.06945,0.037615,0.633641,4.02777,0.236515,1.37275,9.79497,2.24487,0.125013,0.096805,5.49854
2022-06-26,0.124323,14.1647,1.91313,0.031636,0.580554,3.94243,0.208291,1.27522,9.82545,2.17869,0.099651,0.091332,5.16557
2022-06-27,0.114603,14.2206,2.7255,0.065775,0.798402,4.11602,0.355855,1.55718,10.5774,2.40252,0.123792,0.214945,5.04048
2022-06-28,0.116284,14.258,2.84668,0.065774,0.802524,4.17653,0.384551,1.64516,10.2501,2.38394,0.185506,0.188679,5.47246
2022-06-29,0.109689,14.1913,2.87725,0.06596,0.812515,4.04342,0.371709,1.66959,10.2296,2.38265,0.155209,0.230151,5.27298
2022-06-30,0.112127,14.2153,2.91971,0.070276,0.806835,3.62828,0.363285,1.71284,10.2179,2.38538,0.138405,0.265524,5.33622
2022-07-01,0.113199,14.4385,2.7297,0.069254,0.778245,3.5822,0.342821,1.7636,10.4027,2.3547,0.151776,0.244239,5.58053
2022-07-02,0.108595,14.6444,2.09876,0.035261,0.552113,3.6675,0.241164,1.53695,9.66007,2.21249,0.136468,0.174419,5.69484
2022-07-03,0.103727,13.8451,2.00967,0.027029,0.543017,3.52322,0.249174,1.47027,9.16262,2.18986,0.123774,0.177697,5.30297
2022-07-04,0.112574,14.0348,2.5561,0.063318,0.680834,3.7911,0.360999,1.62218,9.96591,2.42237,0.170771,0.167168,4.94714
2022-07-05,0.111743,14.5577,2.69189,0.06856,0.73766,3.83183,0.340925,1.64063,10.1731,2.46822,0.155578,0.225905,5.08398
2022-07-06,0.115967,14.7257,2.52226,0.065922,0.695594,3.81358,0.339657,1.61925,10.2369,2.53873,0.141413,0.161437,5.89973
2022-07-07,0.116802,14.9262,2.45793,0.079435,0.621713,3.83965,0.360431,1.59953,10.215,2.56345,0.122822,0.201453,6.06948
2022-07-08,0.106791,15.208,2.41458,0.083472,0.62897,3.79844,0.25438,1.61004,9.96948,2.54487,0.140028,0.231376,6.11384
2022-07-09,0.107388,15.5873,1.84385,0.051298,0.496926,3.52059,0.159387,1.36415,9.60365,2.42399,0.144718,0.176567,5.97021
2022-07-10,0.109207,15.5629,1.76943,0.036102,0.442085,3.18425,0.159393,1.31975,9.57464,2.44205,0.167544,0.182466,5.4021
2022-07-11,0.121309,15.4871,2.73008,0.074908,0.739363,3.41335,0.301792,1.63341,10.3275,2.62553,0.213496,0.24912,5.23205
2022-07-12,0.124689,15.7851,2.71215,0.083776,0.728407,3.42968,0.341036,1.71312,10.7742,2.64123,0.222591,0.220997,5.83447
2022-07-13,0.122852,16.3351,2.72519,0.087366,0.749758,3.48307,0.322659,1.59236,10.659,2.61353,0.228887,0.223375,6.1443
2022-07-14,0.11629,16.4679,2.66523,0.080195,0.688669,3.38651,0.33741,1.61469,10.5659,2.56775,0.222663,0.2232,6.16055
2022-07-15,0.115874,16.6548,2.60945,0.076949,0.650958,3.42307,0.33357,1.57199,10.6937,2.53582,0.234862,0.230154,5.86364
2022-07-16,0.116195,16.6575,2.15106,0.063514,0.433116,3.45328,0.274753,1.30749,10.1148,2.43448,0.233742,0.213121,5.75804
2022-07-17,0.114543,16.495,2.08187,0.050787,0.49319,3.29755,0.249261,1.19229,9.33154,2.43684,0.212908,0.184073,5.63424
2022-07-18,0.10939,16.3351,2.78681,0.082562,0.711096,3.6244,0.368032,1.35713,10.4887,2.55022,0.228555,0.242666,5.72449
2022-07-19,0.104507,16.5952,2.83762,0.085693,0.74603,3.76872,0.394466,1.63637,10.7882,2.53262,0.198064,0.232824,6.24982
2022-07-20,0.106204,16.3432,2.76763,0.08896,0.688457,3.58589,0.405646,1.54596,10.9319,2.50884,0.220879,0.212696,6.2634
2022-07-21,0.111546,16.1129,2.94039,0.089483,0.76932,3.29633,0.402038,1.57474,10.9912,2.49538,0.21873,0.247965,6.64273
2022-07-22,0.104191,16.3459,2.96779,0.087088,0.76735,3.44818,0.406241,1.54885,10.7701,2.55706,0.206301,0.256481,6.61846
2022-07-23,0.110508,16.2078,2.56458,0.078562,0.669442,3.38237,0.352988,1.28897,10.3334,2.57043,0.202129,0.180995,6.31774
2022-07-24,0.102706,15.8474,2.12721,0.060333,0.554797,3.14839,0.275097,1.21735,9.72029,2.53,0.198797,0.094154,5.77158
2022-07-25,0.108994,16.1509,2.50989,0.072679,0.624568,3.39539,0.37276,1.60024,10.3487,2.71443,0.213831,0.169015,5.98279
2022-07-26,0.109964,16.2267,2.75288,0.074022,0.704291,3.6415,0.394083,1.7173,10.6659,2.75441,0.207067,0.228321,6.21637
2022-07-27,0.101013,16.5492,2.82985,0.078207,0.733803,3.70121,0.382873,1.70466,10.7497,2.7809,0.206405,0.252341,6.01941
2022-07-28,0.10763,16.606,2.86308,0.079715,0.734004,3.66587,0.373523,1.69319,10.6277,2.77291,0.214111,0.265261,6.24103
2022-07-29,0.10657,16.5952,2.83955,0.074621,0.74361,3.73899,0.3559,1.69258,10.464,2.75282,0.217177,0.264273,6.27107
2022-07-30,0.104728,16.4435,2.3513,0.066873,0.627111,3.56591,0.248998,1.47216,9.70437,2.6704,0.154258,0.221629,5.98486
2022-07-31,0.104154,16.3839,2.1938,0.065603,0.602918,3.33266,0.186885,1.41445,9.2862,2.61448,0.156267,0.228482,5.50759
2022-08-01,0.111075,17.0074,2.75592,0.06861,0.742093,3.48616,0.319267,1.75924,9.87685,2.76673,0.207644,0.256373,5.44134
2022-08-02,0.116859,17.6063,2.6282,0.065233,0.73297,3.64779,0.334344,1.83973,10.0181,2.77875,0.228526,0.124587,6.00677
2022-08-03,0.124045,17.7217,2.65904,0.070938,0.730465,3.82863,0.33586,1.87888,10.0297,2.8108,0.215842,0.169962,6.05401
2022-08-04,0.114901,17.9332,2.80066,0.072898,0.755941,3.80865,0.357824,1.77009,9.85812,2.84174,0.193871,0.255864,6.2254
2022-08-05,0.124554,17.8233,2.65701,0.066232,0.735433,3.65972,0.343322,1.56221,10.052,2.88863,0.169788,0.22888,6.37937
2022-08-06,0.12259,17.7382,2.15314,0.042576,0.629476,3.52564,0.266657,1.34055,9.80269,2.78439,0.159235,0.146466,6.21676
2022-08-07,0.115698,17.7656,1.9376,0.035091,0.570276,3.2678,0.208413,1.32518,9.33055,2.66641,0.157328,0.119771,5.86707
2022-08-08,0.116335,17.7876,2.55246,0.054559,0.693376,3.39745,0.266849,1.70048,10.3111,2.77333,0.206751,0.243984,5.98615
2022-08-09,0.122388,17.447,2.56496,0.06102,0.70082,3.38938,0.262828,1.79709,10.2406,2.76518,0.20857,0.240227,6.51502
2022-08-10,0.121807,17.2437,2.5283,0.060362,0.694409,3.366,0.243452,1.77109,10.1618,2.73641,0.209591,0.238547,6.42474
2022-08-11,0.118093,17.5294,2.5083,0.061177,0.659581,3.11323,0.247939,1.57398,10.3074,2.73703,0.216712,0.249939,6.20226
2022-08-12,0.121956,17.7766,2.52469,0.058489,0.624002,3.28435,0.237633,1.53648,10.2947,2.75252,0.223248,0.250589,5.87038
2022-08-13,0.119417,17.7134,2.2281,0.060332,0.561469,3.41157,0.177081,1.31039,9.75718,2.72771,0.190258,0.222208,5.46797
2022-08-14,0.117767,17.8535,1.98057,0.052855,0.52881,3.14664,0.15259,1.25787,9.23735,2.71237,0.140905,0.180238,5.07891
2022-08-15,0.113128,17.6832,2.28592,0.06191,0.674883,2.95336,0.165489,1.38022,9.76439,2.85578,0.137817,0.239227,5.1532
2022-08-16,0.112316,17.8206,2.62977,0.064188,0.779638,3.25776,0.248409,1.49931,9.91923,2.83551,0.135303,0.238507,5.58804
2022-08-17,0.106622,17.7629,2.78761,0.062167,0.797145,3.49421,0.296835,1.48833,9.68074,2.86493,0.114941,0.24474,5.74267
2022-08-18,0.111321,17.5431,2.77053,0.06605,0.818919,3.57172,0.307579,1.39901,9.62913,2.87035,0.103503,0.222278,5.74208
2022-08-19,0.112282,17.425,2.66103,0.072405,0.788739,3.58002,0.251705,1.33472,9.65876,2.81307,0.127223,0.19216,5.59649
2022-08-20,0.12105,17.3206,2.2465,0.071723,0.661779,3.44498,0.167549,1.36171,9.34762,2.63233,0.162213,0.149346,5.46856
2022-08-21,0.118484,17.0514,2.01905,0.049143,0.618185,3.29435,0.156051,1.25406,9.12981,2.58224,0.123931,0.156183,5.3434
2022-08-22,0.122547,17.2135,2.71066,0.076219,0.846064,3.43132,0.283294,1.53767,9.61159,2.78677,0.129571,0.2126,5.30429
2022-08-23,0.12672,16.936,2.8457,0.08018,0.820634,3.54879,0.303826,1.70541,9.77163,2.82464,0.194402,0.235401,5.71032
2022-08-24,0.128091,16.9717,2.90981,0.080126,0.824183,3.58073,0.301273,1.71538,9.67961,2.84866,0.21281,0.232237,5.83537
2022-08-25,0.126395,17.0596,2.86071,0.081016,0.812595,3.6468,0.318559,1.60689,9.6866,2.83282,0.186892,0.242673,5.9403
2022-08-26,0.122993,16.5294,2.86122,0.084505,0.835319,3.83617,0.323845,1.60943,9.84998,2.81909,0.156744,0.246048,5.98988
2022-08-27,0.119405,16.3179,2.50613,0.082108,0.715509,3.7896,0.251314,1.37805,9.02823,2.73314,0.183777,0.243467,5.68502
2022-08-28,0.105943,15.9965,2.20332,0.069571,0.576825,3.69452,0.218097,1.19766,8.44683,2.69167,0.1611,0.223629,5.10338
2022-08-29,0.098761,16.1366,2.81516,0.079711,0.777903,3.62359,0.336355,1.37225,9.19384,2.76957,0.199338,0.23998,5.26312
2022-08-30,0.09743,16.1393,3.00096,0.077782,0.839663,4.01335,0.359713,1.52439,9.43853,2.81839,0.233234,0.251735,5.98393
2022-08-31,0.103295,15.7575,2.97269,0.076365,0.83472,3.94803,0.37208,1.64793,9.55209,2.80546,0.220055,0.25653,6.01199
2022-09-01,0.11255,14.767,2.94635,0.080735,0.819543,3.92809,0.347941,1.7321,9.43165,2.76289,0.231037,0.25204,5.89503
2022-09-02,0.121215,14.4739,2.82619,0.086367,0.756584,3.99951,0.324293,1.56479,9.35782,2.70881,0.221114,0.253746,5.7702
2022-09-03,0.12207,14.4449,2.16902,0.080319,0.532556,4.0217,0.257125,1.30045,9.11207,2.60671,0.167867,0.166831,5.6605
2022-09-04,0.130562,14.4079,2.0323,0.078686,0.569229,3.73163,0.203277,1.2138,8.60483,2.57798,0.115984,0.169598,5.30898
2022-09-05,0.131572,14.2046,2.57898,0.081554,0.745469,3.94637,0.315347,1.57034,9.10246,2.69416,0.162366,0.212395,5.08265
2022-09-06,0.132938,14.2495,2.71148,0.086991,0.761831,4.07898,0.343869,1.64766,9.29671,2.73339,0.193163,0.238906,5.23643
2022-09-07,0.121736,14.7723,2.90666,0.08682,0.825808,4.08286,0.351153,1.5894,9.44044,2.77118,0.207326,0.255063,5.84649
2022-09-08,0.123217,15.0495,2.82591,0.079595,0.803984,4.02071,0.317158,1.51321,9.3863,2.78725,0.214516,0.273462,5.67191
2022-09-09,0.121531,15.3346,2.75198,0.075332,0.760675,3.93127,0.287783,1.47204,9.24615,2.80795,0.215337,0.260396,5.29586
2022-09-10,0.120824,14.5875,2.48401,0.065934,0.68992,3.85254,0.206812,1.25671,8.65795,2.75572,0.200266,0.249404,5.0721
2022-09-11,0.122057,14.2073,2.27805,0.06708,0.68885,3.51763,0.186443,1.19901,8.32077,2.69776,0.167734,0.221702,4.81177
2022-09-12,0.133086,14.4634,2.76724,0.075024,0.772123,3.51789,0.312409,1.53906,9.0414,2.83489,0.193648,0.232709,4.86178
2022-09-13,0.132595,14.4502,2.78953,0.070649,0.794768,3.50936,0.353614,1.66563,9.11526,2.85143,0.15434,0.263667,5.05432
2022-09-14,0.130414,14.3921,2.96414,0.071934,0.85202,3.51959,0.357485,1.67194,8.78471,2.86164,0.200013,0.276653,4.73814
2022-09-15,0.129198,14.297,2.69654,0.074605,0.759575,3.43086,0.320359,1.6082,9.10516,2.85665,0.22201,0.221545,4.42162
2022-09-16,0.134701,14.4607,2.10966,0.064931,0.557709,3.34213,0.28319,1.54626,8.35337,2.83559,0.161323,0.108684,4.38968
2022-09-17,0.125997,14.6244,1.61706,0.04436,0.365459,3.25341,0.18831,1.37504,7.94662,2.77958,0.134433,0.087109,4.4586
2022-09-18,0.111639,14.3498,1.506,0.033291,0.365665,3.36017,0.162384,1.35354,7.81849,2.72374,0.123494,0.093413,4.17717
2022-09-19,0.102628,14.0647,2.42241,0.064019,0.620914,3.56493,0.269616,1.45669,8.48167,2.83635,0.18798,0.234512,4.55754
2022-09-20,0.106328,14.0832,2.9416,0.076359,0.872341,3.62657,0.323355,1.3742,8.74412,2.83271,0.196375,0.294959,5.11477
2022-09-21,0.113279,13.732,2.96179,0.079097,0.88849,3.56686,0.312004,1.22522,9.12852,2.85415,0.199571,0.267187,5.19939
2022-09-22,0.113752,13.5181,2.90844,0.083543,0.886567,3.38894,0.282368,1.27133,9.12504,2.84,0.213117,0.236672,5.0891
2022-09-23,0.11473,13.4865,2.96071,0.07706,0.89913,3.25219,0.297298,1.27362,9.07527,2.83323,0.191205,0.274371,4.72003
2022-09-24,0.113396,13.5181,2.43697,0.067014,0.755286,3.20585,0.224979,1.11808,8.73738,2.80067,0.108067,0.240689,4.12686
2022-09-25,0.103983,13.5102,2.13462,0.066469,0.697625,3.21585,0.174691,0.980196,8.48095,2.72939,0.085964,0.170668,3.99079
2022-09-26,0.110314,13.8376,2.29505,0.066606,0.633707,3.56686,0.274042,1.3139,9.14822,2.93189,0.145767,0.127657,3.93135
2022-09-27,0.113668,13.9723,2.48806,0.074544,0.766124,3.61365,0.243569,1.41981,9.08527,2.98222,0.137601,0.185666,4.35863
2022-09-28,0.10269,13.9195,2.78831,0.085261,0.896299,3.70822,0.282438,1.33936,9.03675,3.0376,0.111665,0.271817,4.0677
2022-09-29,0.117496,13.798,2.9369,0.084349,0.912139,3.74331,0.31136,1.30971,8.85378,3.03268,0.116091,0.297833,4.00467
2022-09-30,0.12664,13.7082,2.62347,0.07903,0.766639,3.72942,0.29654,1.23883,8.58643,2.99815,0.142089,0.197808,3.85829
2022-10-01,0.125208,12.1537,1.64357,0.039776,0.337451,3.58553,0.183976,1.08388,8.19385,2.94223,0.156574,0.062754,3.79374
2022-10-02,0.129221,12.249,1.6021,0.047685,0.386997,3.38933,0.140787,1.04428,7.84396,2.81451,0.151622,0.12262,3.50513
2022-10-03,0.112875,12.3052,2.37247,0.086178,0.567753,3.76764,0.239852,1.32117,8.37096,2.93842,0.220655,0.247641,3.62666
2022-10-04,0.111723,12.0902,2.50868,0.091194,0.67693,3.58601,0.278849,1.4444,8.58694,2.95219,0.219622,0.167253,4.12624
2022-10-05,0.116058,12.2441,2.11959,0.060803,0.518861,3.43294,0.284923,1.40928,8.82766,3.01355,0.211689,0.103154,4.28955
2022-10-06,0.118041,12.6521,2.20581,0.075174,0.599998,3.46341,0.305977,1.3741,8.91079,3.01751,0.187464,0.118292,4.38804
2022-10-07,0.117847,12.5714,2.29107,0.088008,0.672864,3.44677,0.275776,1.41084,8.76779,3.00755,0.216498,0.086815,4.25005
2022-10-08,0.117806,12.2978,2.03458,0.073946,0.607031,3.37096,0.214785,1.08549,8.55586,2.91599,0.169359,0.121799,4.22084
2022-10-09,0.124723,11.8459,1.87682,0.060649,0.558185,3.27516,0.189795,1.06434,8.41602,2.83237,0.163231,0.079362,3.85822
2022-10-10,0.117079,11.5601,2.48386,0.080693,0.724635,3.27516,0.300242,1.13276,8.90599,3.00033,0.22712,0.142464,3.88274
2022-10-11,0.100835,12.0609,2.95119,0.087854,0.867967,3.3522,0.316676,1.16328,9.00632,3.01617,0.242022,0.254588,4.16017
2022-10-12,0.104053,12.1708,3.05928,0.091173,0.910745,3.36513,0.323919,1.27515,9.06851,3.0525,0.207606,0.241516,3.78856
2022-10-13,0.099085,12.4322,3.10801,0.097415,0.927014,3.38219,0.322096,1.30547,9.07953,3.08196,0.228643,0.286127,4.10529
2022-10-14,0.098592,12.4786,2.98262,0.099591,0.880074,3.35246,0.281061,1.24461,8.76233,3.11521,0.213027,0.269454,4.10462
2022-10-15,0.107126,12.3638,2.10166,0.086034,0.598531,3.31411,0.219449,1.09941,8.59811,3.04018,0.160152,0.116343,3.83476
2022-10-16,0.117216,11.8654,1.77054,0.071466,0.531093,3.19103,0.19004,1.04963,8.3543,2.94912,0.094162,0.103923,3.63705
2022-10-17,0.126959,11.5796,2.44204,0.086336,0.710245,3.39856,0.285298,1.3769,9.06064,3.13139,0.155099,0.147475,3.66347
2022-10-18,0.127211,11.7213,2.83909,0.084295,0.835587,3.46924,0.314076,1.2889,8.88494,3.13392,0.135257,0.276943,4.07481
2022-10-19,0.115384,11.6529,2.63307,0.102332,0.763776,3.48269,0.314591,1.22995,8.68674,3.12853,0.126701,0.201083,4.33079
2022-10-20,0.117558,11.5869,2.44639,0.101417,0.595721,3.49,0.263114,1.20081,8.44785,3.14924,0.129558,0.250424,4.224
2022-10-21,0.114675,11.8312,2.65323,0.100891,0.735894,3.4695,0.235021,1.22569,8.59511,3.16063,0.148906,0.264924,4.10437
2022-10-22,0.119366,11.9607,2.14128,0.098581,0.542828,3.38345,0.208527,1.14928,8.16811,3.13017,0.080477,0.201191,3.62367
2022-10-23,0.125323,11.8288,1.85033,0.07648,0.471018,3.14094,0.194038,1.04289,7.8801,3.06972,0.057329,0.173952,3.10981
2022-10-24,0.128269,11.8703,2.2232,0.077129,0.477821,2.82505,0.281058,1.29106,8.41973,3.23399,0.120259,0.190342,3.11988
2022-10-25,0.131843,11.6407,2.49699,0.091946,0.586788,2.67219,0.302107,1.37709,8.69966,3.32411,0.118379,0.233642,3.75854
2022-10-26,0.133213,11.9045,2.53718,0.095079,0.669103,2.95231,0.318329,1.29574,8.62326,3.32817,0.141249,0.140053,3.9082
2022-10-27,0.13267,12.1561,2.36688,0.082165,0.600222,3.21628,0.312861,1.38068,8.49788,3.26863,0.079813,0.206382,3.84396
2022-10-28,0.110113,12.1952,2.23951,0.093281,0.566631,3.36539,0.298762,1.30954,8.19674,3.26781,0.087264,0.165998,3.69529
